conversation_id,brand,customer_message,historical_support_response,timestamp,conversation_context,customer_author,support_author,parent_tweet_id,response_tweet_id,conversation_length,is_dm_redirect
f9c5fac1363d,spotifycares,"Thank you. Have to agree with most of the commments; it was a fab, unique feature with many advantages.",1: You're welcome! We've reported this on to our Content team. They'll check it out as soon as possible. About the touch preview...,Mon Oct 16 01:03:47 +0000 2017,"[customer]: @49216 (from a fan in Notts!) a heads up for #Spotify Bent - Best of (2009) 14. Always Track is cut short at 1:54 TIA! | [customer]: @49216 Also @115888 why has your ‘hold to preview’ function on the iOS app disappeared? My peers and I found it extremely useful! Thanks | [support]: 2: About the preview function, we have more info here: [URL] /BH",203506,SpotifyCares,1217408.0,1217412,5,False
2fb092a2a614,spotifycares,"Can't vote on it, Status Update there implies the ""internal teams"" don't really care to implement it. Shame, another thing Deezer is superior at.","Sorry you feel that way. Don't worry, we'll let the right team know it's something you'd like to see. Hopefully this'll be possible soon. For now, let us know if we can help with anything else /MC",Fri Nov 17 14:46:22 +0000 2017,"[support]: Hi Antony! We can see how that’d be useful. You can vote for a similar idea at [URL] to help make it happen. Let us know if you have any other awesome ideas, or if you need anything else /MC",133572,SpotifyCares,2616754.0,2616757,3,False
282558203df2,spotifycares,Thanks but Emmanuel Y already helped me .,That's great news! Let us know if you ever need us again. We'd be... [URL] 😁 /JM,Tue Oct 17 14:26:24 +0000 2017,[customer]: this is not cool! | [support]: Hi there! Can you DM us your account's username or email address? We'll take a look under the hood /JM [URL],503706,SpotifyCares,1648914.0,1648917,4,False
992977f956d7,spotifycares,I have a song on my artist profile that is not mine! How do I fix this? My profile: [URL] Song in question: [URL],Hey there! Our friends in Artist Support are the right folks to help with this. You can reach them here: [URL] /JX,Wed Nov 08 16:42:59 +0000 2017,,623326,SpotifyCares,nan,2114164,2,False
17a52ecf45d8,spotifycares,EVERY TIME I SHARE MY PLAYLIST ON TWITTER FOR SOME REASON I GET THIS .... [URL],"Thanks! Can you try logging out, restarting your phone, and logging back in? Does that make any difference? /JP",Mon Nov 27 03:17:26 +0000 2017,,340986,SpotifyCares,nan,2835008,2,False
829d6256c869,spotifycares,"hey, I was charged multiple times without completing the transaction. Help will be appreciated.",Hi! Help's here. Can you DM us your account's email address and username? We'll take a closer look /SV [URL],Sun Oct 08 11:44:07 +0000 2017,,199814,SpotifyCares,nan,352466,2,True
0f9675a67750,spotifycares,"Hi, I can't seem to download songs in my tablet even though I can on my phone. The app looks completely different. Please help","Hi Rob, help's here! Can you let us know your device's model, OS, and Spotify version? We'll see what we can suggest /DV",Wed Nov 01 20:22:10 +0000 2017,,129424,SpotifyCares,nan,58942,2,False
7796c2275ae5,spotifycares,Thanks yeah it comes up with a blue strip that says 'This song is not available. If you have the file on your computer you can import it.',"Got it. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /KL",Fri Oct 20 16:51:54 +0000 2017,"[customer]: ummm why won't Lana Del Rey, Kendrick Lamar or Ed Sheeran tracks play on my Spotify anymore? I'm dying here son! | [support]: Hey there, help's here! Are you getting any error messages when trying to play a song? Keep us updated /KL",323747,SpotifyCares,857992.0,857986,4,False
d8eace32a7ac,spotifycares,my music keeps pausing/skipping/activating Siri by itself 😩😩 I’ve deleted it and redownloaded it &amp; I’m pretty sure it’s just got worse ?? 🙏🏼,"Hey, help's arrived! Can you send us your account's email address or username via DM? We'll take a look /GT [URL]",Sun Nov 26 18:50:22 +0000 2017,,730877,SpotifyCares,nan,2577801,2,True
0f10c4d57ed0,spotifycares,"hi!, I can't listen to any song from The XX... help please?","Hey, help's here! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /GK",Wed Oct 18 07:53:43 +0000 2017,,550092,SpotifyCares,nan,1833846,2,False
6c1cc11a8bc8,spotifycares,I only see 30 days.,Could you send us a DM with your account's email address or username? We'll take a look backstage /MA [URL],Thu Oct 05 14:33:05 +0000 2017,[customer]: Hi so I transferred my Groove collection to Spotify yesterday. Just wondering when the 60 day trial will be enabled. Thanks! | [support]: Hey there! Could you try signing up at [URL] to check if you'll be able to see the 60-day offer? /MA,161329,SpotifyCares,669986.0,669983,4,True
e104d2fbdb5c,spotifycares,"Thanks, hope it will be implemented soon.",No worries! Just give us a shout if you need anything else. We're... [URL] /TB,Sat Nov 04 23:03:13 +0000 2017,"[customer]: hey guys any update on lyrics feature for the desktop app? | [support]: Hey there. Any updates will be posted at [URL] We'd recommend voting to support the idea, too /QI",488323,SpotifyCares,1587574.0,1587577,4,False
8c2f19b77655,spotifycares,Newest Spotify version and macOS 10.12.6,"Thanks for the info. Can you try logging out of Spotify, restarting your device, and logging back in to see if that helps? /NY",Tue Nov 14 10:59:03 +0000 2017,[support]: Hey there! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll check things out /AY | [customer]: Happens with every playable song | [support]: Hmm. What operating system and Spotify version are you on? Does the same thing happen on other devices? /AY,672116,SpotifyCares,2318639.0,2318641,5,False
f6bb45e8d924,spotifycares,I did just that and the issue still happens. It is removed from selection after I scroll past 2 a.m. X o o o ----- here ----,"Thanks for trying it out for us. It's not ideal, but the exact steps here should help out: [URL] /AG",Fri Oct 06 16:20:44 +0000 2017,"[customer]: [URL] | [customer]: [URL] | [support]: 2: more popular among other users. As for the issue you're having, can you try logging out, restarting, and logging back in? /AG",184371,SpotifyCares,286936.0,286939,5,False
57ff8ee57264,spotifycares,It only shuffles through a small selection of my toys library.,"That's strange. Can you let us know the device, OS, and Spotify version you're rocking? /QI",Fri Nov 10 22:41:58 +0000 2017,[support]: Hey Mike! Can you let us know what happens exactly with your Shuffle function? We'll see what we can suggest /QI,654597,SpotifyCares,2246025.0,2246023,3,False
8057daf7b15b,spotifycares,what happened to the iOS tap and hold to preview a song feature? I loved it for queuing songs to a playlist.,Hey! We have more info about this here: [URL] Give us a shout if you have any questions /RH,Tue Oct 31 23:18:52 +0000 2017,,116885,SpotifyCares,nan,4994,2,False
f9d3deeb0136,spotifycares,Any development on this issue as in seeing its quite common looking about online?,"Don't worry, we're on it. Our developers are still looking into this, and we'll keep everyone updated /MT",Mon Oct 16 22:26:52 +0000 2017,[support]: Thanks for the update. Can you try the steps here for us: [URL] It should help with this. Let us know how you get on /JI | [customer]: Still no change. From what I’m reading online IOS 11 &amp; Spotify hate each other. Any ideas on what to try now? | [support]: Thanks for the confirmation Aaron. We've let our tech folks know and they're investigating this as we speak. We hope to have a fix soon /JI,338084,SpotifyCares,918624.0,918626,5,False
8280e52c6b63,spotifycares,when I use spotify on the pc application it keeps skipping songs even tho im not even touching it.,"Hey Samuel, help's here! Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /JN",Sat Sep 30 11:54:02 +0000 2017,,170376,SpotifyCares,nan,228053,2,False
b87f070ef963,spotifycares,"Hey. Thanks for the reply, those are the albums to be removed! My artist profile is: [URL]","Sorry for any previous confusion. Our Artist Support team are the best folks to handle this, you can reach them here: [URL] /I",Tue Nov 28 23:53:35 +0000 2017,"[customer]: hey im trying to remove a few of my old releases, they are on discontinued labels. But i no longer have contact with the people running it. How would i do this? | [support]: Hey! Can you send us the URI of the tracks that you want to remove and your artist page? Just go to the track/page &gt; tap or click the three dots &gt; Share &gt; Copy link. We'll take a look backstage /SJ",758395,SpotifyCares,2699544.0,2699551,4,False
24a287dc112e,spotifycares,i want upgrade to premium but cant with Google Play Card balances?,Hi there! We're afraid it's not possible to use your Google credit to subscribe. Check out the available payment options for you by going here: [URL] Let us know if you have any questions /JM,Sat Dec 02 04:25:22 +0000 2017,,245021,SpotifyCares,nan,539180,2,False
29e96ac8fe13,spotifycares,well i mean i just installed it like yesterday! But ok I will try,"We understand, but it's worth a shot! Keep us posted if anything comes your way /NY",Fri Nov 03 14:31:23 +0000 2017,[customer]: It works fine after I restart the app but I mean... I shouldn't have to do that every time haha n also it won't then play the ones that have | [customer]: already been played for only 8-10seconds | [support]: Thanks for the info. Can you try the steps here for us: [URL] They should help with this. Any better? /NY,470492,SpotifyCares,1510036.0,1510034,5,False
087ef26ccebb,spotifycares,"""The CSRF token is invalid. Please try to resubmit the form."" - I can't recover my password. Fix the password recovery pls","Hi, help's arrived! Could you DM us your username, email address, and a screenshot of the error message that you're seeing? We'll be waiting for your reply /JQ [URL]",Thu Nov 30 20:08:49 +0000 2017,,221678,SpotifyCares,nan,450066,2,True
aee27a8341a0,spotifycares,@137949 My Sonos speaker names are duplicated for a room using the Spotify app but correct within the Sonos app. ??? [URL],"Hey there! Don't worry, help's here. Can you let us know the device, operating system, and Spotify version you're using with Sonos? /MT",Mon Oct 16 19:04:53 +0000 2017,,549917,SpotifyCares,nan,1832915,2,False
a7c94c834f07,spotifycares,. I accidentally subscribed to the Spotify Premium Free Trail while pressing on the mobile phone. Could you help me to unsubscribed to the free trial? I know it's free but I do not want to waste the free trial. My account is __email__,Hey Calvin. We suggest deleting your public post as it contains private info. Can you DM it to us instead? /AY [URL],Tue Nov 28 09:07:50 +0000 2017,,800443,SpotifyCares,nan,2886000,2,False
894013ff7b59,spotifycares,Is it possible to gift accounts to friends? Can I set them up for 6 mths with premium?,"Hey Katharine! We don't recommend giving accounts, we'd suggest using gift cards instead. More info at [URL] Hope this helps /GU",Tue Nov 21 21:46:50 +0000 2017,,780102,SpotifyCares,nan,2795577,2,False
717dfab88c39,spotifycares,It seems to have helped somewhat. I will let you know if it happens again. Thanks.,You're welcome! Just give us a shout if the issue persists. We're... [URL] /MT,Sun Oct 08 04:58:58 +0000 2017,"[support]: Hey Tracy! Don't worry, help's here. Can you let us know the OS X and Spotify versions you're using? We'll see what we can suggest /MT | [customer]: Spotify 1.0.64.399.g4637b02a; macOS 10.13 | [support]: Thanks for the info. Does logging out &gt; restarting your computer &gt; logging back in help at all? Keep us posted /MT",198688,SpotifyCares,347203.0,347206,5,False
e5f7142ae5e8,spotifycares,@XboxSupport No #Spotify app / XBOX One SmartGlass compatibility? [URL],"1: Hey there! We're afraid that Spotify isn't supported in the SmartGladd app. We appreciate your feedback, and we'll be sure to pass...",Sat Oct 07 14:27:28 +0000 2017,,179080,SpotifyCares,nan,264825,2,False
160757ac09f7,spotifycares,No Twitter on other devices sorry.,No worries. Does using a different internet browser or an incognito/private browsing window make a difference? /LO,Sat Nov 04 01:26:23 +0000 2017,"[support]: Hmm. Is this happening over both 3G/4G as well as WiFi? If possible, try restarting your router or connecting to a different network /CO | [customer]: Just tested - both. Also just tweeted the below and doesn't play if I click on it. [URL] | [support]: Got it. Could you check for us if this is also happening to your other devices? /LO",315759,SpotifyCares,1538241.0,1538244,5,False
f49e773a6059,spotifycares,@17470 i dont want pay you 4 times in a month untill 12 months ! solve it please i need help.,"Hi there, that doesn't seem right! Can you DM us your account's email address or username? We'll take a look backstage /GT [URL]",Mon Oct 23 21:47:12 +0000 2017,[support]: Discover Weekly: hand-picked just for you (but not by @17470) 🍎 [URL] [URL] | [customer]: @17470 hey spotify took my money from my credit card 4 times in a day. i have one student account on spotify. give me my money back. +++,379113,SpotifyCares,1056942.0,1101321,4,True
8bc9514cfe18,spotifycares,I'm a student again and would like to apply the student discount to my current Spotify account. How is that possible?,"Hey there, we're here to help! Here's all the information you need to know about the US student discount: [URL] /TB",Sun Oct 15 14:36:02 +0000 2017,,545011,SpotifyCares,nan,1814231,2,False
5b9c059033a7,spotifycares,"When you paste in the link of artists Spotify page and then press the ""add"" button nothing happens. [URL]",That's strange. Can you try it again using an incognito/private window? Let us know if that helps /QI,Thu Oct 12 21:26:26 +0000 2017,[support]: Hey there! Can you let us know what exactly's happening on our contact page? We'll take a closer look /QI,315100,SpotifyCares,818976.0,818972,3,False
b42eb8f97761,spotifycares,"‘i mean’ and ‘complete’ by btob please bring them back, thank you",Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /NQ,Sun Dec 03 13:40:02 +0000 2017,"[support]: Hey, help's here! Can you tell us the artist/albums you're looking for? We'll see what we can suggest /JS",253022,SpotifyCares,567175.0,567178,3,False
6b84190348ba,spotifycares,Just a small thing but when playing a song and then I play that song's radio which has that song as the first in the list then Spotify should just continue playing the song instead of starting from the beginning. Hope that makes sense.,"Hey James, we can see how that’d be useful! We’d recommend suggesting it in our Community where you can get support from other fans: [URL] /TB",Fri Dec 01 19:39:14 +0000 2017,,236476,SpotifyCares,nan,507418,2,False
d5feb9b467e2,spotifycares,"Thanks, had already tried that to no avail.","Hmm. Would you know if the artists you're following have new releases? Some previous tracks may have been re-added to the list. Also, make sure that you're not in a Private Session when you listen to them so that they count towards Release Radar’s recommendations /LS",Fri Dec 01 09:18:52 +0000 2017,"[support]: Hey there, Release Radar refreshes every Friday, so be sure to save your favorites! If it's not updating, try closing Spotify and re-opening the app to see if it helps. Let us know how it goes /LS",227131,SpotifyCares,470966.0,470969,3,False
bf2128393552,spotifycares,"It's working now, just wanted to check. Any news on being able to stream podcasts to my Chromecast?",We'd like to check a few things first. Can you let us know the make and model of the device that you're using to cast? /MA,Fri Oct 06 09:56:44 +0000 2017,"[support]: Hey Adam! You should still be able to cast Spotify from your phone/tablet to a TV, speaker, or stereo. What's happening exactly? /MA",182786,SpotifyCares,280231.0,280224,3,False
f1f89d422fb1,spotifycares,I lost premium do to lack of funds in my account. I added funds and I can't go back to premium with the same card.,"Hi there, the cavalry's here! Can you DM us your account's username and email address? We'll take a look backstage /JI [URL]",Thu Nov 23 23:28:09 +0000 2017,,143408,SpotifyCares,nan,122819,2,True
5e81e7dd9284,spotifycares,Noticed Glen Hansard's Spotify session is gone. Where did it go? Any way to purchase it?,"Hey there, sometimes content gets removed because of licensing changes. Hopefully we'll have it available again soon! /SY",Wed Oct 25 20:36:55 +0000 2017,,409034,SpotifyCares,nan,1232381,2,False
2884574457c8,spotifycares,"I heard it would be faster to get access to Spotify of Artists if I tweet at you, so I did that.","Hey there, help's here! Could you DM us your artist URI, and your contact email address? We’ll chase this up 🙂 /CG [URL]",Fri Nov 03 20:56:34 +0000 2017,,591939,SpotifyCares,nan,2001853,2,True
6c92634b4911,spotifycares,Here it is. [URL],1: Thanks! Could you let us know which country you're currently in?,Tue Oct 24 09:42:06 +0000 2017,[support]: Hey there! Could you tell us what's happening exactly? We'll see what we can suggest /DF,186387,SpotifyCares,1094486.0,1094490,3,False
4700e34f98fc,spotifycares,"I mean, ""Your Spotify app needs updating"" Is kinda unsatisfying since this happens every few weeks","In this case, we'd suggest removing your offline devices at [URL] and reinstalling the app by following the steps here: [URL] Keep us posted /CX",Thu Nov 23 19:55:31 +0000 2017,"[support]: Hi Eric, sorry to hear that! We'd suggest checking out the steps under “Downloads unexpectedly removed” at [URL] They should help with this /CX",140877,SpotifyCares,112006.0,112004,3,False
afb7c08b1b12,spotifycares,Please assist. I can''t log in on my spotify account using facebook.,Hi! We've sent a DM your way. We'll carry on helping out there /AY,Thu Nov 30 11:16:06 +0000 2017,,133615,SpotifyCares,nan,79377,2,False
af175cf8e942,spotifycares,"Wow, thank you so much! 😊 there's even some pieces in there I never heard before. 👍",We're glad you enjoyed it! [URL] 🤘 /RE,Thu Nov 09 09:02:19 +0000 2017,"[support]: 2: Just tell us more about your favorite artists. We'll see what we can come up. Oh, and by the way, we floss too 😁 /CH | [customer]: Sounds great, good teeth health is a true mean for happiness, m'not kiddin' ya! I love everything by Mike Patton; Tomahawk, Fantômas, Beak... anything from Ipecac recordings really. I'm going to bed now, thanks for the chat, good night! | [support]: Awesome picks! We hope this playlist puts you in a good mood and leaves you smiling perfectly: [URL] 😉 /CH",629779,SpotifyCares,2141774.0,2141776,5,False
4a6a756654d7,spotifycares,I have cancelled my subscription with you a while back but was still charged 9.99 yesterday,"Hi there, help's here. Can you fire over your account's email address via DM? We'll check under the hood /NY [URL]",Tue Oct 24 09:51:10 +0000 2017,,564836,SpotifyCares,nan,1894968,2,False
ce1fcd1499e8,spotifycares,The playlist used to be called ‘4am Comedown’ but you changed the name to ‘The Wind Down’ (lol) but all the songs from 4am Comedown have disappeared and now there are only 50 new songs 😭 did you remove all the songs from the 4am comedown’ playlist 😭 I didn’t get to save them 😭,"Thanks for the feedback! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion. Be sure to save your favorites, so you don't miss out in the future /PB",Thu Nov 23 15:29:55 +0000 2017,[customer]: why did you delete all the songs in 4am comedown 😭 why didn’t you just rename it 😭 why are there only 50 songs in the playlist 😭 [URL] | [support]: Hey there! Can you give us more info on what's happening exactly? Can you send us a link to the playlist? We'll see what we can suggest /PB,284768,SpotifyCares,689527.0,689530,4,False
134d711398e9,spotifycares,"I have a 13"", mid-2012 Macbook pro. if you need processor/RAM specs I can also provide that.","Thanks! That'll do. Just to check, can you let us know if reinstalling the app helped? If not, could we have a full description about what's happening on your end? /KA",Wed Nov 22 20:59:28 +0000 2017,"[support]: Hey there! Can you let us know what model your Macbook is? Also, we suggest reinstalling the app. Just follow the steps here: [URL] to do so. Let us know if that makes a difference /KA",271197,SpotifyCares,637667.0,637670,3,False
6695a72e719d,spotifycares,"It was, and for some reason restart of device was no help. Just cleared cache and tried again, seem to be back in action now. Thanks!",Awesome! Let us know if you ever need us again. We'd be... [URL] /RH,Fri Oct 13 02:41:49 +0000 2017,"[support]: Hey there! Is your app misbehaving? If so, can you tell us what's happening exactly? We'll lend a hand /RH",319826,SpotifyCares,839926.0,839924,3,False
7a86ad3240a6,spotifycares,Thank you so much 💓,"No worries! If you need us again, you know where to find us. [URL] 💚 /JN",Wed Nov 15 13:42:16 +0000 2017,"[support]: Fingers crossed we'll be able to have them all soon, but there's info about Spotify content here: [URL] /JN",707606,SpotifyCares,2475176.0,2475179,3,False
9e4bef2ced89,spotifycares,It is done [URL],Awesome! Let us know if you ever need us again. We'd be... [URL] /NQ,Tue Oct 10 23:54:44 +0000 2017,"[support]: Hey, this sounds like a great idea! Suggest it in our Community at [URL] to get support from other users. Keep rocking /MQ",291222,SpotifyCares,715586.0,715584,3,False
3eceff08400f,spotifycares,Restarted and seems to be working for now,"Awesome, that's what we like to hear! If you need us again, just... [URL] 😁 /NS",Mon Oct 23 23:34:53 +0000 2017,"[support]: Sweet. Are you getting any specific error messages? A screenshot would come in handy /NS | [customer]: No error messages. Just when my screen turns off the music will cut off for like a split second then continue then cut off again and again | [support]: Got it. Have you tried logging out and back in to your account? Also, does restarting your device help at all? /NS",379539,SpotifyCares,1099874.0,1099876,5,False
3e2cb9ee94bc,spotifycares,"Hey, It is spotify version 1.0.65.320.gac7a8e02 and Windows 10 as OS.",Thanks. Does logging out and restarting your device help? Let us know how it goes /RC,Wed Oct 18 07:57:53 +0000 2017,"[customer]: Hey, i currently have a display bug in my desktop client, but it is hard to search for help (ui boxes?). Can you help? [URL] | [support]: Hi Brandon, help's here! Can you let us know your desktop's OS and Spotify versions? We'll see what we can suggest /DV",508555,SpotifyCares,1670606.0,1670609,4,False
57581107b83d,spotifycares,why does my Spotify app open up everytime I go to bed. It's as if it knits when I'm in bed?? #Spooky,"Hey there! Don’t worry, we can help. Can you let us know the device/OS you’re using?",Mon Oct 09 20:32:15 +0000 2017,,211934,SpotifyCares,nan,406696,2,False
8cd5d65bdf5e,spotifycares,is your website down? It won't let me update my card info or add my son.,Hi there! We've just sent a DM your way. Let's carry on chatting there /AK,Thu Nov 02 23:17:50 +0000 2017,,461881,SpotifyCares,nan,1472885,2,False
bca895201fef,spotifycares,"a double reinstall seemed to fix it (at least for now). Still don't know what caused it, but thanks!","You're welcome! If you need us again, you know where to find us. Keep on rocking and [URL] 🎶 /RC",Wed Oct 18 11:26:00 +0000 2017,"[support]: Thanks. Does logging out and restarting your device help? Let us know how it goes /RC | [customer]: Both do not solve issue. This was introduced just recently though, i think maybe 2 weeks ago? No problems on other devices with same version | [support]: Best thing to try here is a reinstall. Just follow the steps at [URL] Let us know how you get on /RC",508555,SpotifyCares,1670611.0,1670613,5,False
4ac507f632e2,spotifycares,Hi! Is it possible to change my Facebook-created Spotify Premium account to a regular one that is not connected to Facebook?,Hey Jeroen! Could you DM us the email address linked to your Facebook account? We'll do our best to help you out /BH [URL],Fri Oct 06 19:57:15 +0000 2017,,608225,SpotifyCares,nan,2056588,2,False
29540d3fea9f,spotifycares,"Hi! I've already done this once before and it still happened again, this is the second time. I've followed all of these steps, so hopefully there won't be a third time","Thanks for letting us know. If this does happen again, we'd recommend following step 2 and using our contact form. Our Accounts team will then be able to secure your account, and return access to you. We'll be right here if you need any more help 🙂 /Q",Tue Nov 21 15:02:47 +0000 2017,"[support]: Hey Charlotte, we’re sorry to hear that. Check out [URL] for what to do next /Q",539865,SpotifyCares,2776180.0,2776178,3,False
7c3e5bbe7644,spotifycares,Spotify version: 8.4.28.875 armV7 Android 7.0,Thanks. Can you try switching to Offline Mode? Let us know if that makes any difference when you play your downloaded tunes /RH,Thu Nov 23 03:39:40 +0000 2017,[support]: Hey Sam! That doesn't sound right. Can you let us know the Android and Spotify versions you're using? We'll see what we can suggest /RH,219159,SpotifyCares,438405.0,438403,3,False
f45942817231,spotifycares,I think it is working now! Thanks! If not fully resolved I’ll dm y’all.,You're welcome! Just give us a shout if the problem persists. We're... [URL] /PB,Thu Oct 19 17:42:40 +0000 2017,"[support]: Got it. Could you try logging out, restarting your device by holding Home + Lock for 10 seconds, then logging back in? /PB | [customer]: Did not work | [support]: Can you DM us your account's email address or username? We'll take a look under the hood /PB [URL]",646926,SpotifyCares,2213693.0,2213695,5,False
36fd6cee0851,spotifycares,"it stops entirely when I open Skype to write, but not when I am getting a call there. will try to restarts at the end of the day.","Just to check, are you using the desktop app or the web player? If you're getting any error messages, a screenshot would be awesome /LW",Fri Nov 10 12:35:13 +0000 2017,"[support]: Hey there! We hope you don't mind us replying in English. Can you let us know the operating system and Spotify version you're rocking? /LW | [customer]: Hi, after a Windows 10 update, the sound goes off when I move away from the tab where I've opened Spotify. which is annoying because I listen to music while working. :) | [support]: Thanks. Does restarting your computer help? Is it also happening on another browser or an incognito window? /LW",648169,SpotifyCares,2218821.0,2218818,5,False
b479018b27b0,spotifycares,It still didn’t work for me.,Can you DM us your account's username or email address? We'll take a look under the hood /PL [URL],Tue Oct 10 09:25:45 +0000 2017,[support]: Can you try logging out &gt; restarting your device &gt; logging back in? Let us know if it helps /PL | [customer]: I tried that and it still has the same problem | [support]: Could you try the steps here for us: [URL] They should help with this /MT,206319,SpotifyCares,380803.0,380805,5,True
684d80f78340,spotifycares,The email associated with my account was changed and it wasn’t me! So now I can’t access my own account. Help?,"Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK [URL]",Mon Oct 09 05:56:34 +0000 2017,,205952,SpotifyCares,nan,379052,2,True
515fcdd993eb,spotifycares,when I updated did yall end up taking off the bottom bar where it shows what’s playing for the personal playlists?,"Hey Brittany! Are you referring to the Now Playing bar? What device, operating system, and Spotify version are you using? /RH",Wed Oct 18 05:46:04 +0000 2017,,550095,SpotifyCares,nan,1833870,2,False
e0adc800cc56,spotifycares,hubby and I trying to combine our Spotify and work off that turkey. Can't do w/o music! Can't add him to the plan - clicking to add family member &amp; blank screen. On Mac OS over web.,"Hey Peggy! Just let the bird chill while we work this out, okay? Can you DM us your and your hubby's usernames or email addresses? We'll do our best to help /TK [URL]",Fri Nov 24 23:22:05 +0000 2017,,157220,SpotifyCares,nan,175484,2,True
220dd9518ae5,spotifycares,Haha thanks !,[URL] 🤘 /DH,Sun Oct 15 19:57:02 +0000 2017,"[support]: Hey, thanks! We'll be sure to get this reported. Great detective work... [URL] 😁 /DH",336753,SpotifyCares,1167259.0,1167262,3,False
5daf8701a777,spotifycares,"since my daughter is participating in my Family Account, ever if I share music, I do this on behalf of her. Bug?",Hey Roel! What’s happening exactly? Can you DM us all your accounts' usernames or email addresses? We'll take a look under the hood /RS [URL],Thu Nov 02 09:30:33 +0000 2017,,455481,SpotifyCares,nan,1445699,2,True
678a84b4565c,spotifycares,I'm a student! and you charged me twice in a month! you're site isn't very helpful! I got charged on the 10 and today!!,Hey there! We've just sent you a bit more info over DM. We'll carry on helping out there /AK,Mon Nov 27 00:27:40 +0000 2017,,784345,SpotifyCares,nan,2812987,2,False
38676ba16bb7,spotifycares,Awesome Thanks @SpotifyCares :D,"No worries! If you need us again, just... [URL] /RV",Tue Oct 17 00:04:53 +0000 2017,[support]: Hey Landon! It’s great to hear you’re looking to put music on Spotify! You can find all the info you need at [URL] /RV,179273,SpotifyCares,265618.0,265621,3,False
86fc53f6382f,spotifycares,i live in canada but I'm paying in my home country in euros. It's both 9.99/month but let's be honest here...9.99 euros aint the same as 9.99 CAD. Can you help me change account settings?,Hey there! That's not cool. Could you send us a DM with your account's email address? We'll take a look backstage /QI [URL],Fri Dec 01 18:54:31 +0000 2017,,236077,SpotifyCares,nan,506011,2,True
919f19fe6628,spotifycares,Did u get the pn?,That's right. We've just replied to your DM. Let's carry on chatting there /DV,Mon Oct 16 20:16:54 +0000 2017,"[support]: Alright. Just to check, were you able to use the Recently Played feature before? Also, does this happen on your phone's Spotify app? /DV | [customer]: It never showed up, only on different accounts....compared all...all settings the same...still not working | [support]: No worries. Can you DM us your account's email address? We'll take a look backstage /DV [URL]",454187,SpotifyCares,1440078.0,1440080,5,False
afe22b1b3b93,spotifycares,"Yes, all playlists, specially since the update. Before I had to click on shuffle button every time I turned on the car, but it would stay. Now it doesn’t, and I️ use Bluetooth to connect...","Can you try to unpair your phone from your car's unit, then try to pair them again? Did it make a difference? /MU",Thu Nov 09 07:34:36 +0000 2017,"[support]: Hi Chuy! Can you let us know what device, operating system, and Spotify version you're using? We'll take a look under the hood /HR | [customer]: Hey guys! I️ use my iPhone 7 Plus, system 11.1 iOS system and Spotify version is 8.4.25.906. Please let me know, thanks! | [support]: Thanks. Does this happen to all playlists and albums? Also, are you connected to your car's head unit via Bluetooth or USB cable? /MU",629775,SpotifyCares,2141744.0,2141746,5,False
b821e03a9d2b,spotifycares,Happens on everything. Soundcloud is noticeably louder. Nope,"Okay. Can you try logging out of Spotify, restarting your device, and logging back in to see if that helps? Keep us posted /NY",Sun Nov 05 09:44:03 +0000 2017,"[support]: Thanks for letting us know. Does the same thing happen when you're using a different device, such as a desktop computer? /NQ | [customer]: Couldn’t say I mostly listen mobile | [support]: Got it. Is this happening via WiFi, 3G/4G, or both? Does restarting your connection make any difference? /NY",491562,SpotifyCares,1601181.0,1601183,5,False
fcd06cf431c7,spotifycares,The year should be 1988 not 1898,Hey there! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a look /NQ,Tue Oct 24 01:51:45 +0000 2017,,382208,SpotifyCares,1110972.0,1110968,2,False
88fd49b77bf8,spotifycares,any reason i’ve been sent 6 different email receipts for premium but my account is still saying free subscription?🤔🤔,Hey there! Can you DM us your account's username or email address? We'll take a look backstage /PL [URL],Tue Nov 07 12:09:33 +0000 2017,,664056,SpotifyCares,nan,2285205,2,True
5458da3b5d55,spotifycares,"Issue w/Spotify on WinMobile 10. Keeps saying can't connect audio, restart. Either that or just wont play. TIA #windows10",Hey David! What device and Spotify version are you using? We'll see what we can suggest /RA,Wed Oct 04 23:13:33 +0000 2017,,160484,SpotifyCares,nan,189657,2,False
c2396c0d22d4,spotifycares,Shared it to SMS. It's over 140 characters.,"Got it. Does deleting the ""Here's a song for you"" text cut the link below 140 characters? /TB",Sat Nov 04 15:24:06 +0000 2017,"[support]: Hey Gabriel! What Android and Spotify version are you using? Also, could you send us a screenshot with an example of how it's splitting? /BH | [customer]: Spotify 8.4.25.771 armv7 Android 7.1.1 on OxygenOS 4.5.1 I'm hitting share via SMS, which inputs ""Here's a song for you.. (long song link)"" | [support]: Can you let us know if you've pasted the link on your SMS window or you've shared it to SMS from the app? Keep us posted /MU",478872,SpotifyCares,1546453.0,1546456,5,False
